Submission id,Participant id,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Trading platforms,Types of investment,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,SexCat,Country of residenceCat,Ethnicity simplifiedCat,stage_key,phaseName,phase,wealth,gain,phaseReturn,wealthALL,gainAll,returnAll,tradeLeader,plotclicks,rankingClicks,pathseries,path_x,nameTreatment,followersTreatment,StartDate,EndDate,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,Consent Form,RiskFalk,CRRA Question,ComprCopyName,ComprCopyRandom,ComprRiskName,ComprRiskRandom,ColourAtt,ColourAtt_10_TEXT,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q5,Q7,Q8,Q9,Q10,Q11,Q2,Q3,Q4,InvestmentExp,CopyTradExp,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,SESSION_ID,comprCount,FinalGain,Endowment,Payout,SURVEY_ID,nameList,conversionFactor,CRRA,Participation,Lottery,WinningRound,inertiaTreatment,PriceLink,InstructionsLink,STUDY_ID,ComprLink,TLrank,copiedRank,copiedCRRA,overwrittenLottery,CRRA_rank,copiedCRRA_rank,CRRAchange,returnAll_bot,return_bot,wealth_bot,path_y,returnAllv2,rank,overallRank,RiskFalk_cat,Falkchange,copiedCRRA_change,botChangeSum,botChangeSumToPhase
680fbb653e6bbcfbb9fa69bb,62e0532289a4e5d9fedadde1,2025-04-28T17:31:22.239000Z,2025-04-28T17:45:51.846000Z,2025-04-29T14:01:14.184000Z,2025-04-28T17:45:52.350437Z,870,CGX67X8D,7594,Fidelity,Stock Market,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,0,1,1,10.0,regular,9,2930.0,430.0,17.2,24185.0,-815.0,0.0,CRRA_6,[],[],2,path21,1.0,0.0,2025-04-28 11:31:24,2025-04-28 11:45:49,864,1,2025-04-28 11:45:50,R_5Ce3Dw3iK6sD5Na,EN,1,4,1,2,,1,,6,,0,0,41.442,0,Thier risk aversion was number one to me.,I tried for one round a risky option to see the result. It was what I expected and then I went back to my original.,I enjoyed it overall. I felt it went mostly the way I expected it to.,5,"No, I did not.",Thank you for the study!,42,1,4,1,2,1.982,12.346,13.87,5,680fbb653e6bbcfbb9fa69bb,0,-530,2500,1970,,"[""Trader E"",""Trader A"",""Trader D"",""Trader B"",""Trader C""]",0.001,6.0,1.50,270,1,1,False,False,6809067cdb44d829fe7f9347,true,rank_1,1.0,6.0,0.0,5.0,5.0,0.0,-1.2,-4.2,24730.0,path22,-1.2,1,1,5,0.0,0,1,1
680fbb65da79c0e4d5c42cab,67e28cfbd3b9caaf6d72dcd6,2025-04-28T17:31:22.099000Z,2025-04-28T17:51:41.841000Z,2025-04-29T14:01:14.463000Z,2025-04-28T17:51:42.350382Z,1220,CGX67X8D,216,Capital.com,"Stock Market, Private Equity fund, ETF or ETC",48,Female,Black,United States,United States,United States,English,No,Full-Time,1,1,0,1.0,regular,0,1970.0,-530.0,-21.2,1970.0,-530.0,0.0,CRRA_-1.5,[],[],2,path12,1.0,0.0,2025-04-28 11:31:26,2025-04-28 11:51:33,1207,1,2025-04-28 11:51:35,R_1hbH1br4NPrcQ0P,EN,1,10,3,2,,1,,6,,0,0,40.649,0,their total return,i had chosen to copy the high risk trader but noticed i was loosing alot so i changed to an trader with better total returns,it was entertaining,5,no,it was an interesting study,49,2,8,1,1,1.313,12.201,13.984,5,680fbb65da79c0e4d5c42cab,0,-395,2500,2105,,"[""Trader A"",""Trader D"",""Trader E"",""Trader B"",""Trader C""]",0.001,1.0,1.50,545,2,1,False,False,6809067cdb44d829fe7f9347,False,rank_1,1.0,-1.5,1.0,3.0,1.0,-2.0,10.4,10.4,5260.0,path13,10.4,1,1,2,-1.0,1,2,0
680fbb65da79c0e4d5c42cab,67e28cfbd3b9caaf6d72dcd6,2025-04-28T17:31:22.099000Z,2025-04-28T17:51:41.841000Z,2025-04-29T14:01:14.463000Z,2025-04-28T17:51:42.350382Z,1220,CGX67X8D,216,Capital.com,"Stock Market, Private Equity fund, ETF or ETC",48,Female,Black,United States,United States,United States,English,No,Full-Time,1,1,0,2.0,regular,1,2105.0,-395.0,-15.8,4075.0,-925.0,0.0,CRRA_-1.5,[],[],2,path13,1.0,0.0,2025-04-28 11:31:26,2025-04-28 11:51:33,1207,1,2025-04-28 11:51:35,R_1hbH1br4NPrcQ0P,EN,1,10,3,2,,1,,6,,0,0,40.649,0,their total return,i had chosen to copy the high risk trader but noticed i was loosing alot so i changed to an trader with better total returns,it was entertaining,5,no,it was an interesting study,49,2,8,1,1,1.313,12.201,13.984,5,680fbb65da79c0e4d5c42cab,0,-395,2500,2105,,"[""Trader A"",""Trader D"",""Trader E"",""Trader B"",""Trader C""]",0.001,1.0,1.50,545,2,1,False,False,6809067cdb44d829fe7f9347,False,rank_5,5.0,-1.5,1.0,3.0,1.0,-2.0,-21.2,-21.2,4470.0,path14,-21.2,5,5,2,-1.0,0,2,0
680fbb65da79c0e4d5c42cab,67e28cfbd3b9caaf6d72dcd6,2025-04-28T17:31:22.099000Z,2025-04-28T17:51:41.841000Z,2025-04-29T14:01:14.463000Z,2025-04-28T17:51:42.350382Z,1220,CGX67X8D,216,Capital.com,"Stock Market, Private Equity fund, ETF or ETC",48,Female,Black,United States,United States,United States,English,No,Full-Time,1,1,0,3.0,regular,2,2830.0,330.0,13.2,6905.0,-595.0,0.0,CRRA_-1.5,[],[],2,path14,1.0,0.0,2025-04-28 11:31:26,2025-04-28 11:51:33,1207,1,2025-04-28 11:51:35,R_1hbH1br4NPrcQ0P,EN,1,10,3,2,,1,,6,,0,0,40.649,0,their total return,i had chosen to copy the high risk trader but noticed i was loosing alot so i changed to an trader with better total returns,it was entertaining,5,no,it was an interesting study,49,2,8,1,1,1.313,12.201,13.984,5,680fbb65da79c0e4d5c42cab,0,-395,2500,2105,,"[""Trader A"",""Trader D"",""Trader E"",""Trader B"",""Trader C""]",0.001,1.0,1.50,545,2,1,False,False,6809067cdb44d829fe7f9347,False,rank_5,5.0,-1.5,1.0,3.0,1.0,-2.0,-18.5,-15.8,6575.0,path15,-18.5,5,5,2,-1.0,0,2,0
680fbb65da79c0e4d5c42cab,67e28cfbd3b9caaf6d72dcd6,2025-04-28T17:31:22.099000Z,2025-04-28T17:51:41.841000Z,2025-04-29T14:01:14.463000Z,2025-04-28T17:51:42.350382Z,1220,CGX67X8D,216,Capital.com,"Stock Market, Private Equity fund, ETF or ETC",48,Female,Black,United States,United States,United States,English,No,Full-Time,1,1,0,4.0,regular,3,1900.0,-600.0,-24.0,8805.0,-1195.0,0.0,CRRA_-1.5,[],[],2,path15,1.0,0.0,2025-04-28 11:31:26,2025-04-28 11:51:33,1207,1,2025-04-28 11:51:35,R_1hbH1br4NPrcQ0P,EN,1,10,3,2,,1,,6,,0,0,40.649,0,their total return,i had chosen to copy the high risk trader but noticed i was loosing alot so i changed to an trader with better total returns,it was entertaining,5,no,it was an interesting study,49,2,8,1,1,1.313,12.201,13.984,5,680fbb65da79c0e4d5c42cab,0,-395,2500,2105,,"[""Trader A"",""Trader D"",""Trader E"",""Trader B"",""Trader C""]",0.001,1.0,1.50,545,2,1,False,False,6809067cdb44d829fe7f9347,False,rank_1,1.0,-1.5,1.0,3.0,1.0,-2.0,-7.93,13.2,9405.0,path16,-7.93,1,4,2,-1.0,0,2,0
680fbb65da79c0e4d5c42cab,67e28cfbd3b9caaf6d72dcd6,2025-04-28T17:31:22.099000Z,2025-04-28T17:51:41.841000Z,2025-04-29T14:01:14.463000Z,2025-04-28T17:51:42.350382Z,1220,CGX67X8D,216,Capital.com,"Stock Market, Private Equity fund, ETF or ETC",48,Female,Black,United States,United States,United States,English,No,Full-Time,1,1,0,5.0,regular,4,2295.0,-205.0,-8.2,11100.0,-1400.0,0.0,CRRA_-1.5,[],[],2,path16,1.0,0.0,2025-04-28 11:31:26,2025-04-28 11:51:33,1207,1,2025-04-28 11:51:35,R_1hbH1br4NPrcQ0P,EN,1,10,3,2,,1,,6,,0,0,40.649,0,their total return,i had chosen to copy the high risk trader but noticed i was loosing alot so i changed to an trader with better total returns,it was entertaining,5,no,it was an interesting study,49,2,8,1,1,1.313,12.201,13.984,5,680fbb65da79c0e4d5c42cab,0,-395,2500,2105,,"[""Trader A"",""Trader D"",""Trader E"",""Trader B"",""Trader C""]",0.001,1.0,1.50,545,2,1,False,False,6809067cdb44d829fe7f9347,False,rank_5,5.0,-1.5,1.0,3.0,1.0,-2.0,-11.95,-24.0,11305.0,path17,-11.95,5,5,2,-1.0,0,2,0
680fbb65da79c0e4d5c42cab,67e28cfbd3b9caaf6d72dcd6,2025-04-28T17:31:22.099000Z,2025-04-28T17:51:41.841000Z,2025-04-29T14:01:14.463000Z,2025-04-28T17:51:42.350382Z,1220,CGX67X8D,216,Capital.com,"Stock Market, Private Equity fund, ETF or ETC",48,Female,Black,United States,United States,United States,English,No,Full-Time,1,1,0,6.0,regular,5,2280.0,-220.0,-8.8,13380.0,-1620.0,0.0,CRRA_-1.5,[],[],2,path17,1.0,0.0,2025-04-28 11:31:26,2025-04-28 11:51:33,1207,1,2025-04-28 11:51:35,R_1hbH1br4NPrcQ0P,EN,1,10,3,2,,1,,6,,0,0,40.649,0,their total return,i had chosen to copy the high risk trader but noticed i was loosing alot so i changed to an trader with better total returns,it was entertaining,5,no,it was an interesting study,49,2,8,1,1,1.313,12.201,13.984,5,680fbb65da79c0e4d5c42cab,0,-395,2500,2105,,"[""Trader A"",""Trader D"",""Trader E"",""Trader B"",""Trader C""]",0.001,1.0,1.50,545,2,1,False,False,6809067cdb44d829fe7f9347,False,rank_3,3.0,-1.5,1.0,3.0,1.0,-2.0,-11.2,-8.2,13600.0,path18,-11.2,3,5,2,-1.0,0,2,0
680fbb65da79c0e4d5c42cab,67e28cfbd3b9caaf6d72dcd6,2025-04-28T17:31:22.099000Z,2025-04-28T17:51:41.841000Z,2025-04-29T14:01:14.463000Z,2025-04-28T17:51:42.350382Z,1220,CGX67X8D,216,Capital.com,"Stock Market, Private Equity fund, ETF or ETC",48,Female,Black,United States,United States,United States,English,No,Full-Time,1,1,0,7.0,regular,6,2665.0,165.0,6.6,16045.0,-1455.0,0.0,CRRA_-1.5,[],[],2,path18,1.0,0.0,2025-04-28 11:31:26,2025-04-28 11:51:33,1207,1,2025-04-28 11:51:35,R_1hbH1br4NPrcQ0P,EN,1,10,3,2,,1,,6,,0,0,40.649,0,their total return,i had chosen to copy the high risk trader but noticed i was loosing alot so i changed to an trader with better total returns,it was entertaining,5,no,it was an interesting study,49,2,8,1,1,1.313,12.201,13.984,5,680fbb65da79c0e4d5c42cab,0,-395,2500,2105,,"[""Trader A"",""Trader D"",""Trader E"",""Trader B"",""Trader C""]",0.001,1.0,1.50,545,2,1,False,False,6809067cdb44d829fe7f9347,False,rank_3,3.0,-1.5,1.0,3.0,1.0,-2.0,-10.8,-8.8,15880.0,path19,-10.8,3,3,2,-1.0,0,2,0
680fbb65da79c0e4d5c42cab,67e28cfbd3b9caaf6d72dcd6,2025-04-28T17:31:22.099000Z,2025-04-28T17:51:41.841000Z,2025-04-29T14:01:14.463000Z,2025-04-28T17:51:42.350382Z,1220,CGX67X8D,216,Capital.com,"Stock Market, Private Equity fund, ETF or ETC",48,Female,Black,United States,United States,United States,English,No,Full-Time,1,1,0,8.0,regular,7,2960.0,460.0,18.4,19005.0,-995.0,0.0,CRRA_0,[],[],2,path19,1.0,0.0,2025-04-28 11:31:26,2025-04-28 11:51:33,1207,1,2025-04-28 11:51:35,R_1hbH1br4NPrcQ0P,EN,1,10,3,2,,1,,6,,0,0,40.649,0,their total return,i had chosen to copy the high risk trader but noticed i was loosing alot so i changed to an trader with better total returns,it was entertaining,5,no,it was an interesting study,49,2,8,1,1,1.313,12.201,13.984,5,680fbb65da79c0e4d5c42cab,0,-395,2500,2105,,"[""Trader A"",""Trader D"",""Trader E"",""Trader B"",""Trader C""]",0.001,1.0,1.50,545,2,1,False,False,6809067cdb44d829fe7f9347,False,rank_1,1.0,0.0,1.0,3.0,2.0,-1.0,-8.89,8.6,18445.0,path20,-8.89,1,5,2,0.0,1,2,1
680fbb65da79c0e4d5c42cab,67e28cfbd3b9caaf6d72dcd6,2025-04-28T17:31:22.099000Z,2025-04-28T17:51:41.841000Z,2025-04-29T14:01:14.463000Z,2025-04-28T17:51:42.350382Z,1220,CGX67X8D,216,Capital.com,"Stock Market, Private Equity fund, ETF or ETC",48,Female,Black,United States,United States,United States,English,No,Full-Time,1,1,0,9.0,regular,8,2270.0,-230.0,-9.2,21275.0,-1225.0,0.0,CRRA_3,[],[],2,path20,1.0,0.0,2025-04-28 11:31:26,2025-04-28 11:51:33,1207,1,2025-04-28 11:51:35,R_1hbH1br4NPrcQ0P,EN,1,10,3,2,,1,,6,,0,0,40.649,0,their total return,i had chosen to copy the high risk trader but noticed i was loosing alot so i changed to an trader with better total returns,it was entertaining,5,no,it was an interesting study,49,2,8,1,1,1.313,12.201,13.984,5,680fbb65da79c0e4d5c42cab,0,-395,2500,2105,,"[""Trader A"",""Trader D"",""Trader E"",""Trader B"",""Trader C""]",0.001,1.0,1.50,545,2,1,False,False,6809067cdb44d829fe7f9347,False,rank_3,3.0,3.0,0.0,3.0,4.0,1.0,-1.32,19.8,22235.0,path21,-1.32,3,2,2,2.0,1,2,2
680fbb65da79c0e4d5c42cab,67e28cfbd3b9caaf6d72dcd6,2025-04-28T17:31:22.099000Z,2025-04-28T17:51:41.841000Z,2025-04-29T14:01:14.463000Z,2025-04-28T17:51:42.350382Z,1220,CGX67X8D,216,Capital.com,"Stock Market, Private Equity fund, ETF or ETC",48,Female,Black,United States,United States,United States,English,No,Full-Time,1,1,0,10.0,regular,9,3150.0,650.0,26.0,24425.0,-575.0,0.0,CRRA_3,[],[],2,path21,1.0,0.0,2025-04-28 11:31:26,2025-04-28 11:51:33,1207,1,2025-04-28 11:51:35,R_1hbH1br4NPrcQ0P,EN,1,10,3,2,,1,,6,,0,0,40.649,0,their total return,i had chosen to copy the high risk trader but noticed i was loosing alot so i changed to an trader with better total returns,it was entertaining,5,no,it was an interesting study,49,2,8,1,1,1.313,12.201,13.984,5,680fbb65da79c0e4d5c42cab,0,-395,2500,2105,,"[""Trader A"",""Trader D"",""Trader E"",""Trader B"",""Trader C""]",0.001,1.0,1.50,545,2,1,False,False,6809067cdb44d829fe7f9347,False,rank_2,2.0,3.0,0.0,3.0,4.0,1.0,-2.2,-9.2,24505.0,path22,-2.2,2,2,2,2.0,0,2,2
680fbb6f71a560776b2dad1d,67ca11d4a3397b2014be56b4,2025-04-28T17:31:35.212000Z,2025-04-28T17:50:09.077000Z,2025-04-29T14:01:14.764000Z,2025-04-28T17:50:09.544360Z,1114,CGX67X8D,509,"Robinhood, WeBull","Stock Market, Crowdfunding, Government Bonds",50,Female,White,United States,United States,United States,English,No,Part-Time,1,1,1,1.0,regular,0,1970.0,-530.0,-21.2,1970.0,-530.0,0.0,CRRA_-1.5,[],[],2,path12,1.0,0.0,2025-04-28 11:31:40,2025-04-28 11:49:57,1096,1,2025-04-28 11:49:59,R_6YjvjEvxffVwLER,EN,1,10,1,2,,1,,6,,0,0,41.208,0,The returns,I looked at the price and returns for each trader and settles on the low price and high returns,"Challenging and fun at the same time,a game of wits id call it",5,No,No,50,2,8,1,2,1.796,11.912,14.501,5,680fbb6f71a560776b2dad1d,1,-395,2500,2105,,"[""Trader B"",""Trader E"",""Trader C"",""Trader A"",""Trader D""]",0.001,6.0,1.50,240,2,1,False,False,6809067cdb44d829fe7f9347,true,rank_1,1.0,-1.5,1.0,5.0,1.0,-4.0,10.4,10.4,5260.0,path13,10.4,1,1,2,-1.0,1,5,0
680fbb6f71a560776b2dad1d,67ca11d4a3397b2014be56b4,2025-04-28T17:31:35.212000Z,2025-04-28T17:50:09.077000Z,2025-04-29T14:01:14.764000Z,2025-04-28T17:50:09.544360Z,1114,CGX67X8D,509,"Robinhood, WeBull","Stock Market, Crowdfunding, Government Bonds",50,Female,White,United States,United States,United States,English,No,Part-Time,1,1,1,2.0,regular,1,2105.0,-395.0,-15.8,4075.0,-925.0,0.0,CRRA_-1.5,[],[],2,path13,1.0,0.0,2025-04-28 11:31:40,2025-04-28 11:49:57,1096,1,2025-04-28 11:49:59,R_6YjvjEvxffVwLER,EN,1,10,1,2,,1,,6,,0,0,41.208,0,The returns,I looked at the price and returns for each trader and settles on the low price and high returns,"Challenging and fun at the same time,a game of wits id call it",5,No,No,50,2,8,1,2,1.796,11.912,14.501,5,680fbb6f71a560776b2dad1d,1,-395,2500,2105,,"[""Trader B"",""Trader E"",""Trader C"",""Trader A"",""Trader D""]",0.001,6.0,1.50,240,2,1,False,False,6809067cdb44d829fe7f9347,true,rank_5,5.0,-1.5,1.0,5.0,1.0,-4.0,-21.2,-21.2,4470.0,path14,-21.2,5,5,2,-1.0,0,5,0
680fbb6f71a560776b2dad1d,67ca11d4a3397b2014be56b4,2025-04-28T17:31:35.212000Z,2025-04-28T17:50:09.077000Z,2025-04-29T14:01:14.764000Z,2025-04-28T17:50:09.544360Z,1114,CGX67X8D,509,"Robinhood, WeBull","Stock Market, Crowdfunding, Government Bonds",50,Female,White,United States,United States,United States,English,No,Part-Time,1,1,1,3.0,regular,2,2555.0,55.0,2.2,6630.0,-870.0,0.0,CRRA_0,[],[],2,path14,1.0,0.0,2025-04-28 11:31:40,2025-04-28 11:49:57,1096,1,2025-04-28 11:49:59,R_6YjvjEvxffVwLER,EN,1,10,1,2,,1,,6,,0,0,41.208,0,The returns,I looked at the price and returns for each trader and settles on the low price and high returns,"Challenging and fun at the same time,a game of wits id call it",5,No,No,50,2,8,1,2,1.796,11.912,14.501,5,680fbb6f71a560776b2dad1d,1,-395,2500,2105,,"[""Trader B"",""Trader E"",""Trader C"",""Trader A"",""Trader D""]",0.001,6.0,1.50,240,2,1,False,False,6809067cdb44d829fe7f9347,true,rank_3,3.0,0.0,1.0,5.0,2.0,-3.0,-6.3,-7.4,7185.0,path15,-6.3,3,3,2,0.0,1,5,1
680fbb6f71a560776b2dad1d,67ca11d4a3397b2014be56b4,2025-04-28T17:31:35.212000Z,2025-04-28T17:50:09.077000Z,2025-04-29T14:01:14.764000Z,2025-04-28T17:50:09.544360Z,1114,CGX67X8D,509,"Robinhood, WeBull","Stock Market, Crowdfunding, Government Bonds",50,Female,White,United States,United States,United States,English,No,Part-Time,1,1,1,4.0,regular,3,2325.0,-175.0,-7.0,8955.0,-1045.0,0.0,CRRA_0,[],[],2,path15,1.0,0.0,2025-04-28 11:31:40,2025-04-28 11:49:57,1096,1,2025-04-28 11:49:59,R_6YjvjEvxffVwLER,EN,1,10,1,2,,1,,6,,0,0,41.208,0,The returns,I looked at the price and returns for each trader and settles on the low price and high returns,"Challenging and fun at the same time,a game of wits id call it",5,No,No,50,2,8,1,2,1.796,11.912,14.501,5,680fbb6f71a560776b2dad1d,1,-395,2500,2105,,"[""Trader B"",""Trader E"",""Trader C"",""Trader A"",""Trader D""]",0.001,6.0,1.50,240,2,1,False,False,6809067cdb44d829fe7f9347,true,rank_3,3.0,0.0,1.0,5.0,2.0,-3.0,-3.47,2.2,9740.0,path16,-3.47,3,2,2,0.0,0,5,1
680fbb6f71a560776b2dad1d,67ca11d4a3397b2014be56b4,2025-04-28T17:31:35.212000Z,2025-04-28T17:50:09.077000Z,2025-04-29T14:01:14.764000Z,2025-04-28T17:50:09.544360Z,1114,CGX67X8D,509,"Robinhood, WeBull","Stock Market, Crowdfunding, Government Bonds",50,Female,White,United States,United States,United States,English,No,Part-Time,1,1,1,5.0,regular,4,2295.0,-205.0,-8.2,11250.0,-1250.0,0.0,CRRA_-1.5,[],[],2,path16,1.0,0.0,2025-04-28 11:31:40,2025-04-28 11:49:57,1096,1,2025-04-28 11:49:59,R_6YjvjEvxffVwLER,EN,1,10,1,2,,1,,6,,0,0,41.208,0,The returns,I looked at the price and returns for each trader and settles on the low price and high returns,"Challenging and fun at the same time,a game of wits id call it",5,No,No,50,2,8,1,2,1.796,11.912,14.501,5,680fbb6f71a560776b2dad1d,1,-395,2500,2105,,"[""Trader B"",""Trader E"",""Trader C"",""Trader A"",""Trader D""]",0.001,6.0,1.50,240,2,1,False,False,6809067cdb44d829fe7f9347,true,rank_5,5.0,-1.5,1.0,5.0,1.0,-4.0,-11.95,-24.0,11305.0,path17,-11.95,5,5,2,-1.0,1,5,2
680fbb6f71a560776b2dad1d,67ca11d4a3397b2014be56b4,2025-04-28T17:31:35.212000Z,2025-04-28T17:50:09.077000Z,2025-04-29T14:01:14.764000Z,2025-04-28T17:50:09.544360Z,1114,CGX67X8D,509,"Robinhood, WeBull","Stock Market, Crowdfunding, Government Bonds",50,Female,White,United States,United States,United States,English,No,Part-Time,1,1,1,6.0,regular,5,2280.0,-220.0,-8.8,13530.0,-1470.0,0.0,CRRA_-1.5,[],[],2,path17,1.0,0.0,2025-04-28 11:31:40,2025-04-28 11:49:57,1096,1,2025-04-28 11:49:59,R_6YjvjEvxffVwLER,EN,1,10,1,2,,1,,6,,0,0,41.208,0,The returns,I looked at the price and returns for each trader and settles on the low price and high returns,"Challenging and fun at the same time,a game of wits id call it",5,No,No,50,2,8,1,2,1.796,11.912,14.501,5,680fbb6f71a560776b2dad1d,1,-395,2500,2105,,"[""Trader B"",""Trader E"",""Trader C"",""Trader A"",""Trader D""]",0.001,6.0,1.50,240,2,1,False,False,6809067cdb44d829fe7f9347,true,rank_3,3.0,-1.5,1.0,5.0,1.0,-4.0,-11.2,-8.2,13600.0,path18,-11.2,3,5,2,-1.0,0,5,2
680fbb6f71a560776b2dad1d,67ca11d4a3397b2014be56b4,2025-04-28T17:31:35.212000Z,2025-04-28T17:50:09.077000Z,2025-04-29T14:01:14.764000Z,2025-04-28T17:50:09.544360Z,1114,CGX67X8D,509,"Robinhood, WeBull","Stock Market, Crowdfunding, Government Bonds",50,Female,White,United States,United States,United States,English,No,Part-Time,1,1,1,7.0,regular,6,2715.0,215.0,8.6,16245.0,-1255.0,0.0,CRRA_0,[],[],2,path18,1.0,0.0,2025-04-28 11:31:40,2025-04-28 11:49:57,1096,1,2025-04-28 11:49:59,R_6YjvjEvxffVwLER,EN,1,10,1,2,,1,,6,,0,0,41.208,0,The returns,I looked at the price and returns for each trader and settles on the low price and high returns,"Challenging and fun at the same time,a game of wits id call it",5,No,No,50,2,8,1,2,1.796,11.912,14.501,5,680fbb6f71a560776b2dad1d,1,-395,2500,2105,,"[""Trader B"",""Trader E"",""Trader C"",""Trader A"",""Trader D""]",0.001,6.0,1.50,240,2,1,False,False,6809067cdb44d829fe7f9347,true,rank_5,5.0,0.0,1.0,5.0,2.0,-3.0,-11.8,-27.8,15730.0,path19,-11.8,5,5,2,0.0,1,5,3
680fbb6f71a560776b2dad1d,67ca11d4a3397b2014be56b4,2025-04-28T17:31:35.212000Z,2025-04-28T17:50:09.077000Z,2025-04-29T14:01:14.764000Z,2025-04-28T17:50:09.544360Z,1114,CGX67X8D,509,"Robinhood, WeBull","Stock Market, Crowdfunding, Government Bonds",50,Female,White,United States,United States,United States,English,No,Part-Time,1,1,1,8.0,regular,7,2710.0,210.0,8.4,18955.0,-1045.0,0.0,CRRA_6,[],[],2,path19,1.0,0.0,2025-04-28 11:31:40,2025-04-28 11:49:57,1096,1,2025-04-28 11:49:59,R_6YjvjEvxffVwLER,EN,1,10,1,2,,1,,6,,0,0,41.208,0,The returns,I looked at the price and returns for each trader and settles on the low price and high returns,"Challenging and fun at the same time,a game of wits id call it",5,No,No,50,2,8,1,2,1.796,11.912,14.501,5,680fbb6f71a560776b2dad1d,1,-395,2500,2105,,"[""Trader B"",""Trader E"",""Trader C"",""Trader A"",""Trader D""]",0.001,6.0,1.50,240,2,1,False,False,6809067cdb44d829fe7f9347,true,rank_5,5.0,6.0,0.0,5.0,5.0,0.0,-2.14,1.8,19625.0,path20,-2.14,5,1,2,3.0,1,5,4
680fbb6f71a560776b2dad1d,67ca11d4a3397b2014be56b4,2025-04-28T17:31:35.212000Z,2025-04-28T17:50:09.077000Z,2025-04-29T14:01:14.764000Z,2025-04-28T17:50:09.544360Z,1114,CGX67X8D,509,"Robinhood, WeBull","Stock Market, Crowdfunding, Government Bonds",50,Female,White,United States,United States,United States,English,No,Part-Time,1,1,1,9.0,regular,8,2395.0,-105.0,-4.2,21350.0,-1150.0,0.0,CRRA_6,[],[],2,path20,1.0,0.0,2025-04-28 11:31:40,2025-04-28 11:49:57,1096,1,2025-04-28 11:49:59,R_6YjvjEvxffVwLER,EN,1,10,1,2,,1,,6,,0,0,41.208,0,The returns,I looked at the price and returns for each trader and settles on the low price and high returns,"Challenging and fun at the same time,a game of wits id call it",5,No,No,50,2,8,1,2,1.796,11.912,14.501,5,680fbb6f71a560776b2dad1d,1,-395,2500,2105,,"[""Trader B"",""Trader E"",""Trader C"",""Trader A"",""Trader D""]",0.001,6.0,1.50,240,2,1,False,False,6809067cdb44d829fe7f9347,true,rank_5,5.0,6.0,0.0,5.0,5.0,0.0,-0.82,8.4,22335.0,path21,-0.82,5,1,2,3.0,0,5,4
680fbb6f71a560776b2dad1d,67ca11d4a3397b2014be56b4,2025-04-28T17:31:35.212000Z,2025-04-28T17:50:09.077000Z,2025-04-29T14:01:14.764000Z,2025-04-28T17:50:09.544360Z,1114,CGX67X8D,509,"Robinhood, WeBull","Stock Market, Crowdfunding, Government Bonds",50,Female,White,United States,United States,United States,English,No,Part-Time,1,1,1,10.0,regular,9,3530.0,1030.0,41.2,24880.0,-120.0,0.0,CRRA_-1.5,[],[],2,path21,1.0,0.0,2025-04-28 11:31:40,2025-04-28 11:49:57,1096,1,2025-04-28 11:49:59,R_6YjvjEvxffVwLER,EN,1,10,1,2,,1,,6,,0,0,41.208,0,The returns,I looked at the price and returns for each trader and settles on the low price and high returns,"Challenging and fun at the same time,a game of wits id call it",5,No,No,50,2,8,1,2,1.796,11.912,14.501,5,680fbb6f71a560776b2dad1d,1,-395,2500,2105,,"[""Trader B"",""Trader E"",""Trader C"",""Trader A"",""Trader D""]",0.001,6.0,1.50,240,2,1,False,False,6809067cdb44d829fe7f9347,true,rank_5,5.0,-1.5,1.0,5.0,1.0,-4.0,-6.4,-25.8,23560.0,path22,-6.4,5,4,2,-1.0,1,5,5
680fbb762e669372d6af1af1,6734f1a1bb7c7049f1af7029,2025-04-28T17:31:49.625000Z,2025-04-28T18:01:28.938000Z,2025-04-29T13:58:52.851000Z,2025-04-28T18:01:29.446330Z,1780,CGX67X8D,571,"AJ Bell Youinvest, Fidelity, Revolut","Venture Capital fund, Stock Market",33,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time,1,0,0,1.0,regular,0,2190.0,-310.0,-12.4,2190.0,-310.0,0.0,CRRA_-1.5,"['CRRA_0', 'CRRA_1', 'CRRA_6', 'CRRA_3']","['CRRA_0', 'CRRA_1', 'CRRA_-1.5', 'CRRA_6', 'CRRA_3']",6,path56,0.0,0.0,2025-04-28 11:32:10,2025-04-28 12:01:17,1746,1,2025-04-28 12:01:18,R_3koUZKYQikfnIzL,EN,1,11,3,,2,,2,6,,0,0,65.503,0, because the income and the money i earn depends on the trading success of the trader who i copied,because the price of the shares changes,it was a nice experience,4,no,it was an enjoyable study,33,2,8,1,2,1.746,30.189,33.075,5,680fbb762e669372d6af1af1,1,-55,2500,2445,,"[""Trader B"",""Trader D"",""Trader C"",""Trader A"",""Trader E""]",0.001,1.0,1.50,545,3,1,False,true,67bdd0717e54c71581a37057,False,rank_3,3.0,-1.5,1.0,3.0,1.0,-2.0,5.2,5.2,5130.0,path57,5.2,3,3,2,-1.0,1,4,0
